"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"714","1423933_a_at","Plet1","76509","placenta expressed transcript 1",0.836307300951098,5.59884464388314,3.29895277315611,0.00312558787477035,0.0604870056016878,-1.78989123268421
"875","1425567_a_at","Anxa5","11747","annexin A5",0.576315095299755,9.88195218721827,3.28958725536817,0.00319692838292778,0.0607219051498073,-1.81057942581968
"1817","1437967_at","Ccdc141","545428","coiled-coil domain containing 141",1.24046414584959,5.28506895067814,3.2903687710426,0.00319091537809942,0.0607219051498073,-1.80885381023472
"2007","1440771_at","Zkscan1","74570","zinc finger with KRAB and SCAN domains 1",0.944824080147426,4.14803595354471,3.29039538813346,0.00319071077875948,0.0607219051498073,-1.80879503635412
"637","1422964_at","Rad23a","19358","RAD23 homolog A, nucleotide excision repair protein",0.557518704164331,6.79064707252591,3.28108377618011,0.00326306903471281,0.060851293453402,-1.82934674215478
"1324","1431900_a_at","Foxa3","15377","forkhead box A3",-0.983210313984099,8.68667924784177,-3.28290020103953,0.00324883020550667,0.060851293453402,-1.82533920213789
"2276","1448539_a_at","Acy3","71670","aspartoacylase (aminoacylase) 3",-0.475630464123935,8.0443006066974,-3.28121124410937,0.00326206785079016,0.060851293453402,-1.82906553614493
"2008","1440801_s_at","Grk3","320129","G protein-coupled receptor kinase 3",0.851587647099751,3.5675225668572,3.27269216560613,0.00332963976444979,0.0617186840675421,-1.84785147546804
"1132","1428730_at","Krit1","79264","KRIT1, ankyrin repeat containing",1.01589185241957,4.85583790916834,3.26269024219523,0.00341070623007485,0.0626944402875986,-1.86988663332352
"1442","1434292_at","Snhg11","319317","small nucleolar RNA host gene 11",1.19676905128428,4.18155485840997,3.26118985261407,0.00342303086393129,0.0626944402875986,-1.87319018812269
"923","1426365_at","Khdc4","74200","KH domain containing 4, pre-mRNA splicing factor",0.678828879641197,7.20043854134337,3.25159839925182,0.00350284372427202,0.0637766280448817,-1.89429657305525
"313","1418492_at","Grem2","23893","gremlin 2, DAN family BMP antagonist",-0.939221366727998,5.91924508246609,-3.23914079927088,0.00360920174578748,0.0650583755667289,-1.92167863994428
"459","1420013_s_at","Lss","16987","lanosterol synthase",0.868216309629132,8.15808980555214,3.23841096302126,0.00361552883390011,0.0650583755667289,-1.92328172667489
"27","1416029_at","Klf10","21847","Kruppel-like factor 10",-1.913428151268,7.17154861933088,-3.23143021634314,0.0036765913534918,0.0655005740444687,-1.93860870625308
"1890","1438953_at","Vegfd","14205","vascular endothelial growth factor D",0.648752019944852,5.3565759542953,3.23074057860405,0.00368267770870754,0.0655005740444687,-1.94012226460474
"12","1415859_at","Eif3c","56347","eukaryotic translation initiation factor 3, subunit C",0.820548116837388,8.92342937959209,3.21538246774692,0.00382077416659655,0.0657859718180202,-1.9738000394571
"117","1416866_at","Bet1","12068","Bet1 golgi vesicular membrane trafficking protein",0.582075887950287,8.47317103602178,3.2081186156369,0.00388782147868163,0.0657859718180202,-1.98970903022461
"753","1424394_at","Selenom","114679","selenoprotein M",-0.696444946463978,4.79566174150043,-3.22227388760937,0.00375819936796531,0.0657859718180202,-1.95869516942438
"830","1425060_s_at","Clip1","56430","CAP-GLY domain containing linker protein 1",0.648935921278807,3.15582374045549,3.22525541821754,0.00373143514089265,0.0657859718180202,-1.95215667045566
"846","1425303_at","Gck","103988","glucokinase",-0.748644340041029,8.6142493733433,-3.21277142272562,0.00384474503696375,0.0657859718180202,-1.97952008807528
"1278","1430693_at","Pnpla5","75772","patatin-like phospholipase domain containing 5",1.50237575128437,5.30068660795945,3.2118363873503,0.00385336451435554,0.0657859718180202,-1.98156808776214
"1366","1433634_at","Irf2bp2","270110","interferon regulatory factor 2 binding protein 2",1.15716721525323,8.92344886833484,3.21117039826068,0.00385951522510608,0.0657859718180202,-1.98302667091264
"1728","1437082_at","Akap9","100986","A kinase (PRKA) anchor protein (yotiao) 9",0.707765699307234,6.27956033874236,3.22030256136254,0.00377599723525298,0.0657859718180202,-1.963017140612
"2339","1449248_at","Clcn2","12724","chloride channel, voltage-sensitive 2",-0.589484676454187,6.39411391260343,-3.20776192700386,0.00389114295446203,0.0657859718180202,-1.99048991117632
"1443","1434297_at","Nim1k","245269","NIM1 serine/threonine protein kinase",-0.793552110300541,3.5304420789307,-3.19633144558709,0.00399904819406209,0.0664306356526636,-2.01549794718063
"2149","1444435_at","Vps13b","666173","vacuolar protein sorting 13B",0.850044277834802,5.48483588914175,3.19545749215084,0.00400741643310701,0.0664306356526636,-2.01740872019621
"2231","1447979_at","Sgsm1","52850","small G protein signaling modulator 1",0.625863926334715,4.85208539404537,3.20054140447241,0.00395897329488359,0.0664306356526636,-2.00629089589959
"2496","1451393_at","Pex26","74043","peroxisomal biogenesis factor 26",-0.599952767255421,7.19501725775792,-3.19460124616791,0.00401563153441516,0.0664306356526636,-2.01928059920514
"2633","1452766_at","Tppp","72948","tubulin polymerization promoting protein",-0.736958666617737,4.49722401461475,-3.19182258003374,0.00404240323067718,0.066515907704779,-2.02535394626564
"568","1421955_a_at","Nedd4","17999","neural precursor cell expressed, developmentally down-regulated 4",0.867037251800317,8.392440973797,3.1863003656805,0.00409612123758626,0.0666865875558355,-2.03741831210401
"3021","1459917_at","Ggnbp2","217039","gametogenetin binding protein 2",0.681124637575091,5.97857757560747,3.18798485742936,0.00407966244842639,0.0666865875558355,-2.03373899521296
"2440","1450784_at","Reck","53614","reversion-inducing-cysteine-rich protein with kazal motifs",0.81353695198961,6.29645572198265,3.17338185292626,0.00422449515733669,0.0684145873638158,-2.06561219097845
"1304","1431251_at","Lrrc3","237387","leucine rich repeat containing 3",-0.420309535787137,8.27003449403085,-3.16923126969046,0.00426655890617303,0.0687340405984,-2.07466185248905
"865","1425484_at","Tox","252838","thymocyte selection-associated high mobility group box",-0.569002388214052,4.82218466313361,-3.1612399609523,0.00434868783500203,0.0689140120554716,-2.09207351532927
"1086","1428294_at","Zpr1","22687","ZPR1 zinc finger",0.838704392473656,6.0993302363043,3.1648067220704,0.00431184438430222,0.0689140120554716,-2.08430413536304
"1637","1436222_at","Gas5","14455","growth arrest specific 5",1.03842320168721,5.09580738810324,3.16252606281687,0.00433536793594191,0.0689140120554716,-2.08927240078962
"2265","1448434_at","Rnf103","22644","ring finger protein 103",0.588997141010077,10.1585116439206,3.15944765070799,0.00436731633110723,0.0689140120554716,-2.09597645483675
"2313","1448950_at","Il1r1","16177","interleukin 1 receptor, type I",-0.894301944907194,8.03237641301851,-3.14940821997843,0.00447309411304195,0.0702230131930107,-2.11782340795299
"1860","1438519_at","Klhl24","75785","kelch-like 24",1.54243802085554,5.45216593491871,3.13796873090898,0.00459663641815468,0.0714335871649594,-2.14268591237758
"2787","1455162_at","Ttc39a","230603","tetratricopeptide repeat domain 39A",0.693231277971807,4.2574571140055,3.13824049529957,0.00459366366863469,0.0714335871649594,-2.14209564885069
"2580","1452227_at","Sel1l3","231238","sel-1 suppressor of lin-12-like 3 (C. elegans)",0.585008539949162,6.38665837940905,3.13424593473579,0.00463754619226482,0.0717071840884364,-2.15076979911703
"1096","1428404_at","Fbrsl1","381668","fibrosin-like 1",0.602141642730991,5.19319975149387,3.12929686988116,0.00469247523846765,0.0719803936484501,-2.16151095435355
"2820","1455476_a_at","Gse1","382034","genetic suppressor element 1, coiled-coil protein",-0.662294812154722,6.23450488089665,-3.12844423261549,0.00470200166504338,0.0719803936484501,-2.16336082927022
"125","1416930_at","Ly6d","17068","lymphocyte antigen 6 complex, locus D",0.960347453621303,5.74765383084544,3.12260976471313,0.00476769153940357,0.0722669303780532,-2.17601419139161
"464","1420130_s_at","Rtcb","28088","RNA 2',3'-cyclic phosphate and 5'-OH ligase",-0.614524983393407,3.62946104373495,-3.12385936003895,0.00475354842934585,0.0722669303780532,-2.17330490474415
"305","1418438_at","Fabp2","14079","fatty acid binding protein 2, intestinal",0.594960211678426,10.5729130277748,3.12005331894255,0.00479675222051173,0.0723510126593853,-2.18155563570051
"322","1418600_at","Klf1","16596","Kruppel-like factor 1 (erythroid)",-0.614908835464825,6.0356347729115,-3.11046253018805,0.0049073051844513,0.0732998934590128,-2.20232975708015
"2092","1442885_at","Scap","235623","SREBF chaperone",0.815402581813117,4.18236537895482,3.11079975566359,0.00490337669499359,0.0732998934590128,-2.20159971927181
"644","1423121_at","Ide","15925","insulin degrading enzyme",0.604177839847973,5.84367077691535,3.10215149423091,0.00500508756895064,0.0733364497602911,-2.22031230649952
"1009","1427229_at","Hmgcr","15357","3-hydroxy-3-methylglutaryl-Coenzyme A reductase",0.790729125154404,7.27232094007726,3.10290856160767,0.00499610330216746,0.0733364497602911,-2.21867499951491
"1969","1439989_at","Tsc1","64930","TSC complex subunit 1",0.920370929558683,4.39891039699442,3.1061020471964,0.004958376182495,0.0733364497602911,-2.21176678893856
"2684","1453345_at","Nipal1","70701","NIPA-like domain containing 1",1.54626905301258,4.84811412799397,3.10583856584184,0.00496147848016741,0.0733364497602911,-2.21233685906019
"523","1421064_at","Mpp5","56217","membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)",0.79398590259497,6.4714995716251,3.09518300335293,0.00508851772683881,0.0735087748614226,-2.23537588472094
"1498","1434817_s_at","Rprd2","75137","regulation of nuclear pre-mRNA domain containing 2",-0.803045194431153,6.02636204108944,-3.09666566855045,0.00507065519015317,0.0735087748614226,-2.23217193454075
"2158","1444660_at","4932438A13Rik","229227","RIKEN cDNA 4932438A13 gene",0.817744497872621,4.04483211504578,3.09872818815986,0.005045907153683,0.0735087748614226,-2.22771397941469
"136","1417001_a_at","Rsrp1","27981","arginine/serine rich protein 1",1.05038769022351,9.39889873287623,3.08814183965102,0.00517417667826674,0.0737486713160881,-2.25058338971941
"659","1423248_at","Nktr","18087","natural killer tumor recognition sequence",0.596297468675646,7.07158012826378,3.08790945191651,0.00517702730070687,0.0737486713160881,-2.25108507408242
"2110","1443695_at","Habp2","226243","hyaluronic acid binding protein 2",-0.48501727848105,6.96687984996161,-3.09032787510091,0.0051474351347179,0.0737486713160881,-2.24586341256444
"25","1415995_at","Casp6","12368","caspase 6",-0.529764504068291,8.04200395563694,-3.07410722548394,0.00534907100994396,0.0751556689388017,-2.28085551204663
"1440","1434290_at","Gtdc1","227835","glycosyltransferase-like domain containing 1",0.562339422277453,6.49911106755051,3.07411157070574,0.00534901599160236,0.0751556689388017,-2.28084614783579
"2606","1452416_at","Il6ra","16194","interleukin 6 receptor, alpha",-0.856848527674796,7.63087435009397,-3.07482092992815,0.00534004151651069,0.0751556689388017,-2.27931736769128
"647","1423141_at","Lipa","16889","lysosomal acid lipase A",0.670115048788018,8.44489168243042,3.05897297065243,0.00554403527285564,0.077467874950386,-2.31343938243743
"1833","1438207_at","Gbf1","107338","golgi-specific brefeldin A-resistance factor 1",0.638443319257425,5.0356308751822,3.05554251926087,0.00558916744848414,0.077467874950386,-2.32081633944096
"1955","1439797_at","Ppard","19015","peroxisome proliferator activator receptor delta",1.03459146811885,5.2830438792854,3.057063131053,0.00556911837975892,0.077467874950386,-2.31754676693256
"799","1424778_at","Reep3","28193","receptor accessory protein 3",0.742682361478895,8.61919488603771,3.05093824409144,0.0056502979435029,0.0779639765567642,-2.33071239857101
"1905","1439108_at","Kmt2e","69188","lysine (K)-specific methyltransferase 2E",0.768408311770592,7.27491752829069,3.04479015955083,0.0057329274126637,0.0787509716462778,-2.34391739440775
"2888","1456169_at","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",-0.699873422305767,7.90863078492688,-3.04127884438001,0.00578063834810454,0.0790534408760785,-2.35145433434148
"2376","1449664_s_at","Rnf20","109331","ring finger protein 20",0.47349228428948,7.24217954336225,3.03782934478258,0.00582788041701365,0.0793468497484557,-2.35885521778149
"1049","1427882_at","Dnttip2","99480","deoxynucleotidyltransferase, terminal, interacting protein 2",0.59782856803584,4.84872206399648,3.02583820277854,0.00599500318369395,0.0798555185983822,-2.38455600453726
"1100","1428461_at","Ppp2r5e","26932","protein phosphatase 2, regulatory subunit B', epsilon",-0.545682158090905,7.70416840789584,-3.02964864121437,0.00594140412528015,0.0798555185983822,-2.37639345478605
"2020","1440966_at","March7","57438","membrane-associated ring finger (C3HC4) 7",0.768724997289339,5.66047301874588,3.03253670993965,0.00590108611767384,0.0798555185983822,-2.37020401785393
"2828","1455589_at","1700100M05Rik","73540","RIKEN cDNA 1700100M05 gene",0.590372331575038,5.71219814794446,3.02594204093069,0.00599353642788224,0.0798555185983822,-2.38433362186378
"2885","1456125_a_at","Dynll1","56455","dynein light chain LC8-type 1",-0.618290646809445,9.49130792347091,-3.02747794675452,0.00597188130689386,0.0798555185983822,-2.38104392480235
"1204","1429327_at","Nemf","66244","nuclear export mediator factor",0.789963819672332,5.76552093348243,3.02202724162889,0.00604907341894375,0.0802284435779737,-2.39271553796331
"156","1417168_a_at","Usp2","53376","ubiquitin specific peptidase 2",-1.53934929455167,6.63486594441316,-3.01474326362258,0.00615372331800587,0.081266122959245,-2.40829948194097
"1624","1436072_at","Zfp950","414758","zinc finger protein 950",0.983840743278686,4.28381165737997,3.01092579873035,0.00620926050500427,0.0813016790378644,-2.4164607917081
"2084","1442546_at","C730027H18Rik","319572","RIKEN cDNA C730027H18 gene",0.794639274569634,4.73270332788437,3.01207440431752,0.00619250003310604,0.0813016790378644,-2.41400564422314
"13","1415871_at","Tgfbi","21810","transforming growth factor, beta induced",-0.691294293998032,7.53917479482346,-3.00453064835331,0.00630337667710548,0.0819426841478183,-2.43012346771407
"2085","1442584_at","9330121J05Rik","100379665","RIKEN cDNA 9330121J05 gene",-0.675075998701482,3.99967440106815,-3.00041021842408,0.00636473887270997,0.0819426841478183,-2.43892011729232
"2394","1450010_at","Hsd17b12","56348","hydroxysteroid (17-beta) dehydrogenase 12",0.58851146225145,9.63672435337759,3.0005247538936,0.00636302548133799,0.0819426841478183,-2.43867566385894
"2592","1452294_at","Pcdh1","75599","protocadherin 1",-0.491009412250612,6.11407353054552,-3.00172981460549,0.00634502516464509,0.0819426841478183,-2.43610346714413
"593","1422493_at","Cpox","12892","coproporphyrinogen oxidase",0.591947778727945,7.8260889180361,2.98763027571878,0.00655872180263583,0.0840882791112935,-2.46617228597433
"542","1421345_at","Lrat","79235","lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)",1.15988002772776,5.36708338332068,2.98151372911901,0.00665355440878095,0.0849501531776721,-2.47919831114606
"112","1416835_s_at","Amd1","11702","S-adenosylmethionine decarboxylase 1",-0.533548592312381,7.64009406113746,-2.97730063995199,0.00671963730924515,0.0854393553741625,-2.48816421604781
"1499","1434821_at","Brd1","223770","bromodomain containing 1",0.408971666910745,6.60576582534545,2.97490039861211,0.0067575658589873,0.0855680253008392,-2.49326982641536
"590","1422470_at","Bnip3","12176","BCL2/adenovirus E1B interacting protein 3",-0.546763515576561,11.432741742129,-2.97186016692931,0.00680590169740206,0.085826883290599,-2.49973430904042
"45","1416178_a_at","Plekhb1","27276","pleckstrin homology domain containing, family B (evectins) member 1",-0.568044180830043,8.29016384750867,-2.95655862416951,0.00705424140262019,0.0880831135489029,-2.53222806333011
